group,gender,spk_id,user_id,batch_id,audio_id,sentence,audio,duration_seconds
NM,M,Spk8,U_6d6bb04eba,375_400,Bemba_NM_Spk8_U_6d6bb04eba_Utterance_11,amaka yakusonga ayo timaeus akwata pa nkulo ya kuntanshi yashintilila lubali lumbi pa kukanaumfwikisha,Bemba_NM_Spk8_U_6d6bb04eba_Utterance_11_375_400.wav,15.83
NM,M,Spk8,U_6d6bb04eba,375_400,Bemba_NM_Spk8_U_6d6bb04eba_Utterance_12,paulo alandikisha ukuti abatumwa babufi tabaitilwe nelyo ukutumwa na bantu nelyo lesa,Bemba_NM_Spk8_U_6d6bb04eba_Utterance_12_375_400.wav,12.815
NM,M,Spk8,U_6d6bb04eba,375_400,Bemba_NM_Spk8_U_6d6bb04eba_Utterance_13,nani wakufundile ukukuusa umushili ndefwaya ukwishiba,Bemba_NM_Spk8_U_6d6bb04eba_Utterance_13_375_400.wav,7.49
NM,M,Spk8,U_6d6bb04eba,375_400,Bemba_NM_Spk8_U_6d6bb04eba_Utterance_14,intuntuko yaiko yali iinoono ulubuto ulushacindama ulo ushingatontonkanishisha ukuti kuti lwaimya ukukanya,Bemba_NM_Spk8_U_6d6bb04eba_Utterance_14_375_400.wav,17.24
NM,M,Spk8,U_6d6bb04eba,375_400,Bemba_NM_Spk8_U_6d6bb04eba_Utterance_15,bushe ulemona ukuti akantu kacepa kapala icintu ciine,Bemba_NM_Spk8_U_6d6bb04eba_Utterance_15_375_400.wav,7.385
NM,M,Spk8,U_6d6bb04eba,375_400,Bemba_NM_Spk8_U_6d6bb04eba_Utterance_16,nga cakuti ali mupeepi pa famu kuti twatuma abakumwita mu kashitafye akanoono,Bemba_NM_Spk8_U_6d6bb04eba_Utterance_16_375_400.wav,8.853
NM,M,Spk8,U_6d6bb04eba,375_400,Bemba_NM_Spk8_U_6d6bb04eba_Utterance_17,yangu nashikilwa eico ninshupikwa ukutemwikwa,Bemba_NM_Spk8_U_6d6bb04eba_Utterance_17_375_400.wav,7.37
NM,M,Spk8,U_6d6bb04eba,375_400,Bemba_NM_Spk8_U_6d6bb04eba_Utterance_18,naomi alebalopesha umunwe wakusontelako mukukanasuminishako kwati nalimo abalimi babili abakosa bali bana abanoono,Bemba_NM_Spk8_U_6d6bb04eba_Utterance_18_375_400.wav,18.035
NM,M,Spk8,U_6d6bb04eba,375_400,Bemba_NM_Spk8_U_6d6bb04eba_Utterance_19,atintile iwindo pa muulu kwati nalimo umwela walifinine,Bemba_NM_Spk8_U_6d6bb04eba_Utterance_19_375_400.wav,7.88
NM,M,Spk8,U_6d6bb04eba,375_400,Bemba_NM_Spk8_U_6d6bb04eba_Utterance_20,pa kwamba nshaishibe inshila ya kwishila,Bemba_NM_Spk8_U_6d6bb04eba_Utterance_20_375_400.wav,5.645
NM,M,Spk8,U_6d6bb04eba,375_400,Bemba_NM_Spk8_U_6d6bb04eba_Utterance_21,lelo ishiwi na kabili ukulosha ku lwendo mu cinkumbawile,Bemba_NM_Spk8_U_6d6bb04eba_Utterance_21_375_400.wav,7.19
NM,M,Spk8,U_6d6bb04eba,375_400,Bemba_NM_Spk8_U_6d6bb04eba_Utterance_22,te ku cisote ca bufumu nelyo ubufumu nelyo ubusuma bwesu  lelo pa mulandu wa membu shesu,Bemba_NM_Spk8_U_6d6bb04eba_Utterance_22_375_400.wav,13.148
NM,M,Spk8,U_6d6bb04eba,375_400,Bemba_NM_Spk8_U_6d6bb04eba_Utterance_23,eico mita wakupiminako amalaiti uwakwa edison tabomfiwa pali nomba temulandu no kufikapo saana mu mipangilwe,Bemba_NM_Spk8_U_6d6bb04eba_Utterance_23_375_400.wav,14.03
NM,M,Spk8,U_6d6bb04eba,375_400,Bemba_NM_Spk8_U_6d6bb04eba_Utterance_24,aya amatontonkanyo  yalincushishe bushiku bonse kabili ukwelenganya kwandi takwalekele pa numa ya maawaya ayengi,Bemba_NM_Spk8_U_6d6bb04eba_Utterance_24_375_400.wav,16.78
NM,M,Spk8,U_6d6bb04eba,375_400,Bemba_NM_Spk8_U_6d6bb04eba_Utterance_25,lelo icimuti tacasekelele nangu panoono akulile no kukula kabili ali katapakatapa fyonse mu mpepo na mulusuba,Bemba_NM_Spk8_U_6d6bb04eba_Utterance_25_375_400.wav,17.99
NM,M,Spk8,U_6d6bb04eba,350_375,Bemba_NM_Spk8_U_6d6bb04eba_Utterance_1,pearl alimwene kabili alilolekeshe saana lelo tabalile fyaya ukupangana ifibusa,Bemba_NM_Spk8_U_6d6bb04eba_Utterance_1_350_375.wav,11.615
NM,M,Spk8,U_6d6bb04eba,350_375,Bemba_NM_Spk8_U_6d6bb04eba_Utterance_2,yangu iyo jasper mfwile naya pa lwandi nemwine,Bemba_NM_Spk8_U_6d6bb04eba_Utterance_2_350_375.wav,7.21
NM,M,Spk8,U_6d6bb04eba,350_375,Bemba_NM_Spk8_U_6d6bb04eba_Utterance_3,inshiku ikumi shalipwile muli uku ukulilishanya lelo umupashi wa cilandushi walikene ukunaka,Bemba_NM_Spk8_U_6d6bb04eba_Utterance_3_350_375.wav,14.78
NM,M,Spk8,U_6d6bb04eba,350_375,Bemba_NM_Spk8_U_6d6bb04eba_Utterance_4,bushe mu cine nawishiba lake yangu tekuti kwena njishibe lelo akanaka nomba line no bumi bwa mu calo,Bemba_NM_Spk8_U_6d6bb04eba_Utterance_4_350_375.wav,15.395
NM,M,Spk8,U_6d6bb04eba,350_375,Bemba_NM_Spk8_U_6d6bb04eba_Utterance_5,lelo pulanti yalebomba kabili yali pa fifulo fitatu apo balepanga amalaiti mu calo,Bemba_NM_Spk8_U_6d6bb04eba_Utterance_5_350_375.wav,14.501
NM,M,Spk8,U_6d6bb04eba,350_375,Bemba_NM_Spk8_U_6d6bb04eba_Utterance_6,tawakatale cimbamo mu laibulali ya astor,Bemba_NM_Spk8_U_6d6bb04eba_Utterance_6_350_375.wav,5.956
NM,M,Spk8,U_6d6bb04eba,350_375,Bemba_NM_Spk8_U_6d6bb04eba_Utterance_7,ali mwina india uo icinshingwa cakwe camoneke mukwangufyanya pa menso yakwe ayashimona,Bemba_NM_Spk8_U_6d6bb04eba_Utterance_7_350_375.wav,12.237
NM,M,Spk8,U_6d6bb04eba,350_375,Bemba_NM_Spk8_U_6d6bb04eba_Utterance_8,umusambashi alyafwile ukubasunkilamo bonse kabili aingilemo bwangu umwine,Bemba_NM_Spk8_U_6d6bb04eba_Utterance_8_350_375.wav,11.586
NM,M,Spk8,U_6d6bb04eba,350_375,Bemba_NM_Spk8_U_6d6bb04eba_Utterance_9,elyo caisa ku mushinku wakwe ukubikako ne shina lyakwa shikulu wakwe amashiwi yakwa jacob yalipusene na yali mukusabankanya,Bemba_NM_Spk8_U_6d6bb04eba_Utterance_9_350_375.wav,22.221
NM,M,Spk8,U_6d6bb04eba,350_375,Bemba_NM_Spk8_U_6d6bb04eba_Utterance_10,kwali ukutetela capamo pali ici kabili no musebanya uwingi pa numa mu nshila yakwe,Bemba_NM_Spk8_U_6d6bb04eba_Utterance_10_350_375.wav,15.523
NM,M,Spk8,U_6d6bb04eba,350_375,Bemba_NM_Spk8_U_6d6bb04eba_Utterance_11,awe awe awe totty ud mubomfye amakasa,Bemba_NM_Spk8_U_6d6bb04eba_Utterance_11_350_375.wav,5.898
NM,M,Spk8,U_6d6bb04eba,350_375,Bemba_NM_Spk8_U_6d6bb04eba_Utterance_12,shala nakupapata mucungulo emusuma saana,Bemba_NM_Spk8_U_6d6bb04eba_Utterance_12_350_375.wav,6.966
NM,M,Spk8,U_6d6bb04eba,350_375,Bemba_NM_Spk8_U_6d6bb04eba_Utterance_13,iyo tencito saana kuli kabutuka  wa lubilo pano ninja ku tauni no kubwela,Bemba_NM_Spk8_U_6d6bb04eba_Utterance_13_350_375.wav,12.283
NM,M,Spk8,U_6d6bb04eba,350_375,Bemba_NM_Spk8_U_6d6bb04eba_Utterance_14,bartley aisainama no kumubula mu maboko yakwe amutomona pa kanwa kabili na menso yakwe ayabombele ku filamba,Bemba_NM_Spk8_U_6d6bb04eba_Utterance_14_350_375.wav,19.156
NM,M,Spk8,U_6d6bb04eba,350_375,Bemba_NM_Spk8_U_6d6bb04eba_Utterance_15,ico bakoselepofye ukulanda ca kuti balibatumine kuli bambi,Bemba_NM_Spk8_U_6d6bb04eba_Utterance_15_350_375.wav,9.53
NM,M,Spk8,U_6d6bb04eba,350_375,Bemba_NM_Spk8_U_6d6bb04eba_Utterance_16,afwile ukusakamana pa cibansa cafyangalo saana ukucila efyo alecita kale,Bemba_NM_Spk8_U_6d6bb04eba_Utterance_16_350_375.wav,13.758
NM,M,Spk8,U_6d6bb04eba,350_375,Bemba_NM_Spk8_U_6d6bb04eba_Utterance_17,ici efyo alandile cali cilela cacine kabili nshishininkishe ukuti nshasuminishenye nankwe,Bemba_NM_Spk8_U_6d6bb04eba_Utterance_17_350_375.wav,15.72
NM,M,Spk8,U_6d6bb04eba,350_375,Bemba_NM_Spk8_U_6d6bb04eba_Utterance_18,mpapatilako umuputule wakwa kapitao,Bemba_NM_Spk8_U_6d6bb04eba_Utterance_18_350_375.wav,6.095
NM,M,Spk8,U_6d6bb04eba,350_375,Bemba_NM_Spk8_U_6d6bb04eba_Utterance_19,alimulangulukileko no kusanga insalu yafiita iya ndoshi shikulu wa mpanga,Bemba_NM_Spk8_U_6d6bb04eba_Utterance_19_350_375.wav,10.182
NM,M,Spk8,U_6d6bb04eba,350_375,Bemba_NM_Spk8_U_6d6bb04eba_Utterance_20,kabili akakufunda imicenjelo imo imo ilyo caba ulucelo,Bemba_NM_Spk8_U_6d6bb04eba_Utterance_20_350_375.wav,8.777
NM,M,Spk8,U_6d6bb04eba,350_375,Bemba_NM_Spk8_U_6d6bb04eba_Utterance_21,namutupokelelana icilela conse na icikuuku eico ifyo mwaishibikwa mu england fili pa muulu nganshi,Bemba_NM_Spk8_U_6d6bb04eba_Utterance_21_350_375.wav,16.44
NM,M,Spk8,U_6d6bb04eba,350_375,Bemba_NM_Spk8_U_6d6bb04eba_Utterance_22,bushe twalishiba bwino bwino ulupili ilyo tatwaishibisha fwe bene no lucengo,Bemba_NM_Spk8_U_6d6bb04eba_Utterance_22_350_375.wav,12.77
NM,M,Spk8,U_6d6bb04eba,350_375,Bemba_NM_Spk8_U_6d6bb04eba_Utterance_23,bonse mu muputule kuti bafuma panse emukwai shikulu,Bemba_NM_Spk8_U_6d6bb04eba_Utterance_23_350_375.wav,8.015
NM,M,Spk8,U_6d6bb04eba,350_375,Bemba_NM_Spk8_U_6d6bb04eba_Utterance_24,yangu ine ifyo ulesanguka cilandelande ukuba unc efyalandile uwafinjelengwe uwatemenwe ifyo bamutashishe,Bemba_NM_Spk8_U_6d6bb04eba_Utterance_24_350_375.wav,17.27
NM,M,Spk8,U_6d6bb04eba,350_375,Bemba_NM_Spk8_U_6d6bb04eba_Utterance_25,natemwa ukuti naucitemwa efyalanda wylder alesekaseka cikukucikuku pa cipeya cakwe,Bemba_NM_Spk8_U_6d6bb04eba_Utterance_25_350_375.wav,16.025
NM,M,Spk7,U_1d9e616d82,325_350,Bemba_NM_Spk7_U_1d9e616d82_Utterance_1,kukaba ukumfwa ukuisokolola pa filubo pali cisano akasuba konse pa numa ya bulungu,Bemba_NM_Spk7_U_1d9e616d82_Utterance_1_325_350.wav,8.87
NM,M,Spk7,U_1d9e616d82,325_350,Bemba_NM_Spk7_U_1d9e616d82_Utterance_2,ifyo fyonse kwena fyacishinka bashikulu ba neverbend efyalandile bashikulu ba ferdinand brown,Bemba_NM_Spk7_U_1d9e616d82_Utterance_2_325_350.wav,9.358
NM,M,Spk7,U_1d9e616d82,325_350,Bemba_NM_Spk7_U_1d9e616d82_Utterance_3,kuti kwaba imishikakulo panoono apa na apa lelo muli iyi ncende mwali saana imilembele ya mulyashi,Bemba_NM_Spk7_U_1d9e616d82_Utterance_3_325_350.wav,10.252
NM,M,Spk7,U_1d9e616d82,325_350,Bemba_NM_Spk7_U_1d9e616d82_Utterance_4,na kabili kwali kalume uwasangwike umubomfi wa mu ng'anda,Bemba_NM_Spk7_U_1d9e616d82_Utterance_4_325_350.wav,5.921
NM,M,Spk7,U_1d9e616d82,325_350,Bemba_NM_Spk7_U_1d9e616d82_Utterance_5,lelo bushe ifyo fiine efyali icilambu cakwe efyaipwishe abanakashi,Bemba_NM_Spk7_U_1d9e616d82_Utterance_5_325_350.wav,7.883
NM,M,Spk7,U_1d9e616d82,325_350,Bemba_NM_Spk7_U_1d9e616d82_Utterance_6,akabengele kanoono na kabengele kakalamba aka,Bemba_NM_Spk7_U_1d9e616d82_Utterance_6_325_350.wav,4.679
NM,M,Spk7,U_1d9e616d82,325_350,Bemba_NM_Spk7_U_1d9e616d82_Utterance_7,ndelanguluka nga cakuti nabanjalula ubushiku,Bemba_NM_Spk7_U_1d9e616d82_Utterance_7_325_350.wav,4.714
NM,M,Spk7,U_1d9e616d82,325_350,Bemba_NM_Spk7_U_1d9e616d82_Utterance_8,lelo  lyena icikope calile mukwangufyanya munshila caishilemo,Bemba_NM_Spk7_U_1d9e616d82_Utterance_8_325_350.wav,6.142
NM,M,Spk7,U_1d9e616d82,325_350,Bemba_NM_Spk7_U_1d9e616d82_Utterance_9,bushe tewakulisha pali bonse pa kuya mu kona yaibela,Bemba_NM_Spk7_U_1d9e616d82_Utterance_9_325_350.wav,4.899
NM,M,Spk7,U_1d9e616d82,325_350,Bemba_NM_Spk7_U_1d9e616d82_Utterance_10,bwali bupuupu bwa kupanga ukufuma ku bamwingishe incito pa kucingilila umwanakashi atemwnwe,Bemba_NM_Spk7_U_1d9e616d82_Utterance_10_325_350.wav,8.603
NM,M,Spk7,U_1d9e616d82,325_350,Bemba_NM_Spk7_U_1d9e616d82_Utterance_11,mu cine cine ubu bucili bushiku bwa kukankamba efyatwalilile umulumendo amenso yakwe yatontele pa munankwe,Bemba_NM_Spk7_U_1d9e616d82_Utterance_11_325_350.wav,10.925
NM,M,Spk7,U_1d9e616d82,325_350,Bemba_NM_Spk7_U_1d9e616d82_Utterance_12,bushe aleya ku kukumana kwa pa mwaka ruth aipwishe umo pa bakashana,Bemba_NM_Spk7_U_1d9e616d82_Utterance_12_325_350.wav,8.092
NM,M,Spk7,U_1d9e616d82,325_350,Bemba_NM_Spk7_U_1d9e616d82_Utterance_13,anders atolweke pa muku umo ukufuma mu cipuna cakwe,Bemba_NM_Spk7_U_1d9e616d82_Utterance_13_325_350.wav,5.84
NM,M,Spk7,U_1d9e616d82,325_350,Bemba_NM_Spk7_U_1d9e616d82_Utterance_14,kwati lishiwi lya nkunda kwati bushiku,Bemba_NM_Spk7_U_1d9e616d82_Utterance_14_325_350.wav,3.448
NM,M,Spk7,U_1d9e616d82,325_350,Bemba_NM_Spk7_U_1d9e616d82_Utterance_15,bakamona bakwata amaka yakumwensekesha babwelele nabasansamuka mu mupashi ukufuma mu musumba,Bemba_NM_Spk7_U_1d9e616d82_Utterance_15_325_350.wav,9.218
NM,M,Spk7,U_1d9e616d82,325_350,Bemba_NM_Spk7_U_1d9e616d82_Utterance_16,kuli imfula ya mabwe na icimwela ifileisa efyo napundile ndesonta ku bwingililo bwa kasuba,Bemba_NM_Spk7_U_1d9e616d82_Utterance_16_325_350.wav,10.089
NM,M,Spk7,U_1d9e616d82,325_350,Bemba_NM_Spk7_U_1d9e616d82_Utterance_17,naibukisha nomba kabili naitasha nemwine bushe walitemwa uuli onse,Bemba_NM_Spk7_U_1d9e616d82_Utterance_17_325_350.wav,7.488
NM,M,Spk7,U_1d9e616d82,325_350,Bemba_NM_Spk7_U_1d9e616d82_Utterance_18,te kuti njitane nemwine ukwikushiwa kwa kubikapo icasuko ca kwa southey,Bemba_NM_Spk7_U_1d9e616d82_Utterance_18_325_350.wav,7.349
NM,M,Spk7,U_1d9e616d82,325_350,Bemba_NM_Spk7_U_1d9e616d82_Utterance_19,kabili finshi umushikakulo walelandapo efyalandile umuntu uwalandile ayo mashiwi,Bemba_NM_Spk7_U_1d9e616d82_Utterance_19_325_350.wav,8.765
NM,M,Spk7,U_1d9e616d82,325_350,Bemba_NM_Spk7_U_1d9e616d82_Utterance_20,ifishinka filepanga cimo pali ifi kabili imimwene ilepanga fimbi,Bemba_NM_Spk7_U_1d9e616d82_Utterance_20_325_350.wav,7.059
NM,M,Spk7,U_1d9e616d82,325_350,Bemba_NM_Spk7_U_1d9e616d82_Utterance_21,umo te kuti asubile ifili fyonse pa bushiku bwauma ifi,Bemba_NM_Spk7_U_1d9e616d82_Utterance_21_325_350.wav,5.793
NM,M,Spk7,U_1d9e616d82,325_350,Bemba_NM_Spk7_U_1d9e616d82_Utterance_22,apo bapatwila amato mu brooklyn no lubali lonse ulwa new york ukupanina na umunana wa ku kabanga fyaiswilemo abantu abalefwayafwaya fimo,Bemba_NM_Spk7_U_1d9e616d82_Utterance_22_325_350.wav,14.78
NM,M,Spk7,U_1d9e616d82,325_350,Bemba_NM_Spk7_U_1d9e616d82_Utterance_23,ifishinka fimo kuti fyasendwa nga ifishingaluka kabili pamo nga ishintililo lye sambililo  ilyafyo twibukisha ifwile ukufikapo,Bemba_NM_Spk7_U_1d9e616d82_Utterance_23_325_350.wav,4.574
NM,M,Spk7,U_1d9e616d82,325_350,Bemba_NM_Spk7_U_1d9e616d82_Utterance_24,ababomfi elyo na banakashi bacaice baliciyemfeshe,Bemba_NM_Spk7_U_1d9e616d82_Utterance_24_325_350.wav,4.714
NM,M,Spk7,U_1d9e616d82,325_350,Bemba_NM_Spk7_U_1d9e616d82_Utterance_25,kabili nshikwete nangu umo uuipeleshe uo ningapeela ifyebo fyakale ifya buteko,Bemba_NM_Spk7_U_1d9e616d82_Utterance_25_325_350.wav,8.092
NM,M,Spk7,U_1d9e616d82,300_325,Bemba_NM_Spk7_U_1d9e616d82_Utterance_1,lelo ifi efyo icimuti cishalekumanisha ukumfwa nangu panoono,Bemba_NM_Spk7_U_1d9e616d82_Utterance_1_300_325.wav,5.7
NM,M,Spk7,U_1d9e616d82,300_325,Bemba_NM_Spk7_U_1d9e616d82_Utterance_2,kwaba abengi bamo abakulilepo pali ine,Bemba_NM_Spk7_U_1d9e616d82_Utterance_2_300_325.wav,3.68
NM,M,Spk7,U_1d9e616d82,300_325,Bemba_NM_Spk7_U_1d9e616d82_Utterance_3,kabili emil aile alesela panoono ukuya panshi ukukonka imiti ya ciceli,Bemba_NM_Spk7_U_1d9e616d82_Utterance_3_300_325.wav,6.316
NM,M,Spk7,U_1d9e616d82,300_325,Bemba_NM_Spk7_U_1d9e616d82_Utterance_4,panshi ya muputule ukucila ifintu fimbi palangile inshiku ishingi isha uyu umuputule,Bemba_NM_Spk7_U_1d9e616d82_Utterance_4_300_325.wav,8.66
NM,M,Spk7,U_1d9e616d82,300_325,Bemba_NM_Spk7_U_1d9e616d82_Utterance_5,nemo akuula icibwato cendela panshi wa mumana icisuma kabili ica nshita ya kuntanshi icitwa nautilus lyena atendeka ukusongelekanya kwa panshi yapa menshi ukwakupondokela kateka wa mutitikisha,Bemba_NM_Spk7_U_1d9e616d82_Utterance_5_300_325.wav,20.132
NM,M,Spk7,U_1d9e616d82,300_325,Bemba_NM_Spk7_U_1d9e616d82_Utterance_6,awe nakalya mukwai shikulu imfumu ukwabula na ukukambisha ukuli konse bakemba nabacibwesha,Bemba_NM_Spk7_U_1d9e616d82_Utterance_6_300_325.wav,9.427
NM,M,Spk7,U_1d9e616d82,300_325,Bemba_NM_Spk7_U_1d9e616d82_Utterance_7,abashilika imyanda ibili balilile muno ciyanda umutebeto no kumukonka mu bulwi,Bemba_NM_Spk7_U_1d9e616d82_Utterance_7_300_325.wav,7.059
NM,M,Spk7,U_1d9e616d82,300_325,Bemba_NM_Spk7_U_1d9e616d82_Utterance_8,kabili alimitemenwe saana na imwe bamuka yama ba rachael,Bemba_NM_Spk7_U_1d9e616d82_Utterance_8_300_325.wav,5.689
NM,M,Spk7,U_1d9e616d82,300_325,Bemba_NM_Spk7_U_1d9e616d82_Utterance_9,ukuboko kwa kwa fitzooth kwatushishe mukulekelesha pa mutanto kabili panoono panoono icishinka caishile kuli ena,Bemba_NM_Spk7_U_1d9e616d82_Utterance_9_300_325.wav,11.076
NM,M,Spk7,U_1d9e616d82,300_325,Bemba_NM_Spk7_U_1d9e616d82_Utterance_10,fimo ificililepo fimo ifikulilepo fifwile fyakonkapo lelo ni finshi,Bemba_NM_Spk7_U_1d9e616d82_Utterance_10_300_325.wav,6.386
NM,M,Spk7,U_1d9e616d82,300_325,Bemba_NM_Spk7_U_1d9e616d82_Utterance_11,ilyashi efyapundile abaice baletwala akamuntu akaume akaonda ku cimuti,Bemba_NM_Spk7_U_1d9e616d82_Utterance_11_300_325.wav,7.256
NM,M,Spk7,U_1d9e616d82,300_325,Bemba_NM_Spk7_U_1d9e616d82_Utterance_12,kwali kumfwika kwe shiwi ukwesubilo bonse balaikala,Bemba_NM_Spk7_U_1d9e616d82_Utterance_12_300_325.wav,5.433
NM,M,Spk7,U_1d9e616d82,300_325,Bemba_NM_Spk7_U_1d9e616d82_Utterance_13,nalimo imiti imbi ukufuma mu mutengo ikesa mukunsakamana,Bemba_NM_Spk7_U_1d9e616d82_Utterance_13_300_325.wav,6.633
NM,M,Spk7,U_1d9e616d82,300_325,Bemba_NM_Spk7_U_1d9e616d82_Utterance_14,kwena efyalandile mademoiselle de tonnay charente na ine ndemona kwati ukusuminishanya kuli ukusuma lelo ninjisakamana,Bemba_NM_Spk7_U_1d9e616d82_Utterance_14_300_325.wav,13.183
NM,M,Spk7,U_1d9e616d82,300_325,Bemba_NM_Spk7_U_1d9e616d82_Utterance_15,bubi bwafika pesa ububi ubwapelekesha ubushancitikila inshiku shinoono ku numa,Bemba_NM_Spk7_U_1d9e616d82_Utterance_15_300_325.wav,7.233
NM,M,Spk7,U_1d9e616d82,300_325,Bemba_NM_Spk7_U_1d9e616d82_Utterance_16,nalikwete itontonkanyo lya kuti niwebo cibusa wampuswishe ku mwele,Bemba_NM_Spk7_U_1d9e616d82_Utterance_16_300_325.wav,6.873
NM,M,Spk7,U_1d9e616d82,300_325,Bemba_NM_Spk7_U_1d9e616d82_Utterance_17,lishina nshi wasaine pa cheke efyaipwishe kenneth,Bemba_NM_Spk7_U_1d9e616d82_Utterance_17_300_325.wav,5.329
NM,M,Spk7,U_1d9e616d82,300_325,Bemba_NM_Spk7_U_1d9e616d82_Utterance_18,banjeleleko efyalandile trot nacilabikilwako ukukweba ukuti teiwe boolooroo ukutula nomba,Bemba_NM_Spk7_U_1d9e616d82_Utterance_18_300_325.wav,10.386
NM,M,Spk7,U_1d9e616d82,300_325,Bemba_NM_Spk7_U_1d9e616d82_Utterance_19,alyambile pa numafye yakutontonkanya alicincile ukuya ku ntanshi mu bulanda,Bemba_NM_Spk7_U_1d9e616d82_Utterance_19_300_325.wav,8.278
NM,M,Spk7,U_1d9e616d82,300_325,Bemba_NM_Spk7_U_1d9e616d82_Utterance_20,larkspur acinsuma nakabili luno lucelo umuku walenga butatu,Bemba_NM_Spk7_U_1d9e616d82_Utterance_20_300_325.wav,6.107
NM,M,Spk7,U_1d9e616d82,300_325,Bemba_NM_Spk7_U_1d9e616d82_Utterance_21,kapanga wa shuka uwalanda ukuti umukate alungike amampusu yafulilemo uyu kapanga alanda icilimi ifi,Bemba_NM_Spk7_U_1d9e616d82_Utterance_21_300_325.wav,12.597
NM,M,Spk7,U_1d9e616d82,300_325,Bemba_NM_Spk7_U_1d9e616d82_Utterance_22,ulingile ukwishiba john nga kafunda bacifita nshakalamona saana abantu mu kalashi lyandi,Bemba_NM_Spk7_U_1d9e616d82_Utterance_22_300_325.wav,9.404
NM,M,Spk7,U_1d9e616d82,300_325,Bemba_NM_Spk7_U_1d9e616d82_Utterance_23,tacakabe mutende kuli iwe ukwikala kuno,Bemba_NM_Spk7_U_1d9e616d82_Utterance_23_300_325.wav,4.226
NM,M,Spk7,U_1d9e616d82,300_325,Bemba_NM_Spk7_U_1d9e616d82_Utterance_24,nalyo line calipwa nomba icimuti naciya ilyashi pa mpela,Bemba_NM_Spk7_U_1d9e616d82_Utterance_24_300_325.wav,6.908
NM,M,Spk7,U_1d9e616d82,300_325,Bemba_NM_Spk7_U_1d9e616d82_Utterance_25,lyena shalenipo efyo bakoswe balandile kabili baile ku mwabo,Bemba_NM_Spk7_U_1d9e616d82_Utterance_25_300_325.wav,6.92
NM,M,Spk1,U_2447dca283,25_50,Bemba_NM_Spk1_U_2447dca283_Utterance_1,ukwabula no kutwishika banamayo bakakonkamo ilyo fikalacitika,Bemba_NM_Spk1_U_2447dca283_Utterance_1_25_50.wav,6.165
