group,gender,spk_id,user_id,batch_id,audio_id,sentence,audio,duration_seconds
NM,M,Spk4,U_028761abec,150_175,Nyanja_NM_Spk4_U_028761abec_Utterance_11,anali kuyendayenda mozungulira mu cipinda cace,Nyanja_NM_Spk4_U_028761abec_Utterance_11_150_175.wav,7.58
NM,M,Spk4,U_028761abec,150_175,Nyanja_NM_Spk4_U_028761abec_Utterance_12,m'cipinda muno ndi mothuma kwambiri kotero kuti sitingathe kuimbiramo kodi simuli kunva kuthumako,Nyanja_NM_Spk4_U_028761abec_Utterance_12_150_175.wav,11.582
NM,M,Spk4,U_028761abec,150_175,Nyanja_NM_Spk4_U_028761abec_Utterance_13,kulingana ndi kukhulupilira kwanga iwowa anatengedwa,Nyanja_NM_Spk4_U_028761abec_Utterance_13_150_175.wav,7.61
NM,M,Spk4,U_028761abec,150_175,Nyanja_NM_Spk4_U_028761abec_Utterance_14,alexanda anapita namsegulira dzenera,Nyanja_NM_Spk4_U_028761abec_Utterance_14_150_175.wav,6.545
NM,M,Spk4,U_028761abec,150_175,Nyanja_NM_Spk4_U_028761abec_Utterance_15,kodi ndi ciani cingacitike ku mfuti yako nitakutenga mwakamkole,Nyanja_NM_Spk4_U_028761abec_Utterance_15_150_175.wav,7.648
NM,M,Spk4,U_028761abec,150_175,Nyanja_NM_Spk4_U_028761abec_Utterance_16,nthaka singaleke kulingana mumaonekedwe ndi ndende,Nyanja_NM_Spk4_U_028761abec_Utterance_16_150_175.wav,7.49
NM,M,Spk4,U_028761abec,150_175,Nyanja_NM_Spk4_U_028761abec_Utterance_17,margaret bolton anali pafupi kutaya mwapa nthawi yocepa mkhalidwe wace woleza mtima,Nyanja_NM_Spk4_U_028761abec_Utterance_17_150_175.wav,9.648
NM,M,Spk4,U_028761abec,150_175,Nyanja_NM_Spk4_U_028761abec_Utterance_18,atchison amene anali kulankhula ndi gulu ya ocita ciwawa mwapatali anaika mfuti zace ziwiri ndi kuwaphunzitsa pa zimenezo,Nyanja_NM_Spk4_U_028761abec_Utterance_18_150_175.wav,14.9
NM,M,Spk4,U_028761abec,150_175,Nyanja_NM_Spk4_U_028761abec_Utterance_19,koma ndinakhala mu nyengo ya masika ndipo ndinakonzanso  bwato,Nyanja_NM_Spk4_U_028761abec_Utterance_19_150_175.wav,8.96
NM,M,Spk4,U_028761abec,150_175,Nyanja_NM_Spk4_U_028761abec_Utterance_20,usade nkhawa nazo pali lero anatero kapitawo tizalankhuzana pa izo nthawi ina,Nyanja_NM_Spk4_U_028761abec_Utterance_20_150_175.wav,11.195
NM,M,Spk4,U_028761abec,150_175,Nyanja_NM_Spk4_U_028761abec_Utterance_21,ai lekani iyeyo abwere nayenso anatero mopempha ndikonda kwambiri kumuona pafupi ndi nyumba yakale ija,Nyanja_NM_Spk4_U_028761abec_Utterance_21_150_175.wav,14.345
NM,M,Spk4,U_028761abec,150_175,Nyanja_NM_Spk4_U_028761abec_Utterance_22,kumapeto kwace anawatulukamo na pukuta kumaso kwace mwamphanvu,Nyanja_NM_Spk4_U_028761abec_Utterance_22_150_175.wav,9.89
NM,M,Spk4,U_028761abec,150_175,Nyanja_NM_Spk4_U_028761abec_Utterance_23,usayesa ndi kuganizira pang'ono kuti mwina sukulu ya ci gothic ndiyopusa/ndiyopweeka,Nyanja_NM_Spk4_U_028761abec_Utterance_23_150_175.wav,11.36
NM,M,Spk4,U_028761abec,150_175,Nyanja_NM_Spk4_U_028761abec_Utterance_24,pangopita cabe masabata awiri ndipo ndakhalako kwa ka nthawi ndithu,Nyanja_NM_Spk4_U_028761abec_Utterance_24_150_175.wav,10.28
NM,M,Spk4,U_028761abec,150_175,Nyanja_NM_Spk4_U_028761abec_Utterance_25,koma ndinena kuti ndiyenera kupatsidwa njedza wanga pasanapite nthawi,Nyanja_NM_Spk4_U_028761abec_Utterance_25_150_175.wav,11.18
NM,M,Spk4,U_028761abec,175_200,Nyanja_NM_Spk4_U_028761abec_Utterance_1,pa mpando mu kona pataliko panali anthu owerengeka ali ataungikana pamodzi,Nyanja_NM_Spk4_U_028761abec_Utterance_1_175_200.wav,10.895
NM,M,Spk4,U_028761abec,175_200,Nyanja_NM_Spk4_U_028761abec_Utterance_2,ngakhale zinali tero ndinali ntango bwelera ku ulendo wautali ntatopa ndiponso ndili ofuna kupuuma konenetsa,Nyanja_NM_Spk4_U_028761abec_Utterance_2_175_200.wav,15.425
NM,M,Spk4,U_028761abec,175_200,Nyanja_NM_Spk4_U_028761abec_Utterance_3,ka dzuwa kowalako ndi kuunika uku ndizokongola ndipo zoyenerera zonvera zathu za mthupi,Nyanja_NM_Spk4_U_028761abec_Utterance_3_175_200.wav,12.65
NM,M,Spk4,U_028761abec,175_200,Nyanja_NM_Spk4_U_028761abec_Utterance_4,sindiganiza kuti  kuyerekedza kotero ndi kololedwa,Nyanja_NM_Spk4_U_028761abec_Utterance_4_175_200.wav,7.21
NM,M,Spk4,U_028761abec,175_200,Nyanja_NM_Spk4_U_028761abec_Utterance_5,motero maonekedwe ace zingathe kubisa umboni wa mantha manja awa anasimba nkhani ina,Nyanja_NM_Spk4_U_028761abec_Utterance_5_175_200.wav,11.975
NM,M,Spk4,U_028761abec,175_200,Nyanja_NM_Spk4_U_028761abec_Utterance_6,aoneka ngati tatsowa koma sindikutsimikidza,Nyanja_NM_Spk4_U_028761abec_Utterance_6_175_200.wav,6.425
NM,M,Spk4,U_028761abec,175_200,Nyanja_NM_Spk4_U_028761abec_Utterance_7,anali ndi zoganiza zina zobvuta khilisimisi imeneyi,Nyanja_NM_Spk4_U_028761abec_Utterance_7_175_200.wav,7.152
NM,M,Spk4,U_028761abec,175_200,Nyanja_NM_Spk4_U_028761abec_Utterance_8,ali ndi mwana wa cinyamata kawalala ndi mwana wacikazi njala,Nyanja_NM_Spk4_U_028761abec_Utterance_8_175_200.wav,10.31
NM,M,Spk4,U_028761abec,175_200,Nyanja_NM_Spk4_U_028761abec_Utterance_9,zocitika zinazace za mu ukapolo wa dziko lanu zili mkati mwa kudziwab kwa olamulila anu,Nyanja_NM_Spk4_U_028761abec_Utterance_9_175_200.wav,12.95
NM,M,Spk4,U_028761abec,175_200,Nyanja_NM_Spk4_U_028761abec_Utterance_10,bwana monceux ogwira ncito ku ndende anakwiya kopotsa ataudzidwa za cipolowe cimene cinacitika,Nyanja_NM_Spk4_U_028761abec_Utterance_10_175_200.wav,13.595
NM,M,Spk4,U_028761abec,175_200,Nyanja_NM_Spk4_U_028761abec_Utterance_11,tsopano khalani ziii pa umoyo wanu iye anayamba kulankhula koma amene anali kuphunzitsidwa nchito wogwidwa anayamba ku fuula mokuuwa,Nyanja_NM_Spk4_U_028761abec_Utterance_11_175_200.wav,18.815
NM,M,Spk4,U_028761abec,175_200,Nyanja_NM_Spk4_U_028761abec_Utterance_12,ndinasinya ndondomeko ya zoyenera kucitidwa poyendetsa nyama zanga ndi zomela zouma pa sitima kupita ku paris mu dziko la france,Nyanja_NM_Spk4_U_028761abec_Utterance_12_175_200.wav,17.15
NM,M,Spk4,U_028761abec,175_200,Nyanja_NM_Spk4_U_028761abec_Utterance_13,koma muli nkhani yocotsedwa mu turner uli ndi ziphunzitso zaphindu ziwiri zimene zabweretsedwa /zaphunzitsidwa bwino kopotsa,Nyanja_NM_Spk4_U_028761abec_Utterance_13_175_200.wav,14.396
NM,M,Spk4,U_028761abec,175_200,Nyanja_NM_Spk4_U_028761abec_Utterance_14,kadyedwa kamatengako mbali kwambiri mu makhalidwe a m'mizinda kopotsa mu maiko,Nyanja_NM_Spk4_U_028761abec_Utterance_14_175_200.wav,11.405
NM,M,Spk4,U_028761abec,175_200,Nyanja_NM_Spk4_U_028761abec_Utterance_15,will anawelewetsa robin alikusegula citseko nafunsa kodi mwakonzekera,Nyanja_NM_Spk4_U_028761abec_Utterance_15_175_200.wav,10.835
NM,M,Spk4,U_028761abec,175_200,Nyanja_NM_Spk4_U_028761abec_Utterance_16,atagundidwa mwapang'ono ndi mnyamata wa mtali uja mu mpandao kumbuyo kunapangisa stefani kuti afunse funso yobvuta kuyankha,Nyanja_NM_Spk4_U_028761abec_Utterance_16_175_200.wav,18.725
NM,M,Spk4,U_028761abec,175_200,Nyanja_NM_Spk4_U_028761abec_Utterance_17,ndinalota ciloto coipa pa iye usiku wathau,Nyanja_NM_Spk4_U_028761abec_Utterance_17_175_200.wav,7.25
NM,M,Spk4,U_028761abec,175_200,Nyanja_NM_Spk4_U_028761abec_Utterance_18,khala pansi anatero gates ndi mau okondwera ndi abwino pali mpando wokhalapo pano,Nyanja_NM_Spk4_U_028761abec_Utterance_18_175_200.wav,11.66
NM,M,Spk4,U_028761abec,175_200,Nyanja_NM_Spk4_U_028761abec_Utterance_19,iwo analandilidwa mu kaofesi kakang'ono ndi mzibambo ocedwa marham amene anali kaidi wa mundende,Nyanja_NM_Spk4_U_028761abec_Utterance_19_175_200.wav,14.12
NM,M,Spk4,U_028761abec,175_200,Nyanja_NM_Spk4_U_028761abec_Utterance_20,mai griffin mwinamwace anaonetsa kufuna kwa kuunika moongezera,Nyanja_NM_Spk4_U_028761abec_Utterance_20_175_200.wav,11.93
NM,M,Spk4,U_028761abec,175_200,Nyanja_NM_Spk4_U_028761abec_Utterance_21,mfumu yohane akutulusa moika ndudu za golide kucookera ku dzanja yace ya manzere mu thumba ya pamwamba khoti yace,Nyanja_NM_Spk4_U_028761abec_Utterance_21_175_200.wav,16.565
NM,M,Spk4,U_028761abec,175_200,Nyanja_NM_Spk4_U_028761abec_Utterance_22,anali mnyamata wa mkulu kotero kuti anabvara nsapata za ma buti zazitali atanyamula mpeni wa jaki,Nyanja_NM_Spk4_U_028761abec_Utterance_22_175_200.wav,14.81
NM,M,Spk4,U_028761abec,175_200,Nyanja_NM_Spk4_U_028761abec_Utterance_23,mwezi owala ndi odzidzila unali kuwala ndi kuunika kowala ndi zithunzi-thunzi,Nyanja_NM_Spk4_U_028761abec_Utterance_23_175_200.wav,12.5
NM,M,Spk4,U_028761abec,175_200,Nyanja_NM_Spk4_U_028761abec_Utterance_24,iwo anatenganso nyumba yao tsopano kopanda kusokoneza mtendre wa pa nyumba ya gamewell,Nyanja_NM_Spk4_U_028761abec_Utterance_24_175_200.wav,11.48
NM,M,Spk4,U_028761abec,175_200,Nyanja_NM_Spk4_U_028761abec_Utterance_25,paulo anayankha munthu omwe dzina lace ndi yesu kristu ndiponso mwana wa mulungu anadzipereka  yekha cifukwa ca macimo athu,Nyanja_NM_Spk4_U_028761abec_Utterance_25_175_200.wav,15.68
NM,M,Spk8,U_0ffcc3b652,350_375,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_1,ngale zidaona mwadala koma sizidafunekupanga cibwenzi,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_1_350_375.wav,5.345
NM,M,Spk8,U_0ffcc3b652,350_375,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_2,ai jasper ndiyenera kupita ine ndekha,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_2_350_375.wav,4.37
NM,M,Spk8,U_0ffcc3b652,350_375,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_3,matsku khumi adapitapo mkukambilana koma mzimu wofuna kubwezera coipa unalepheletsa kupeza cinvano cabwino,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_3_350_375.wav,13.4
NM,M,Spk8,U_0ffcc3b652,350_375,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_4,kodi mu dziwa za nyanja ai sindingathe kunena koma iye azalephera posacedwa ndi umoyo wa mcalo cino,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_4_350_375.wav,9.035
NM,M,Spk8,U_0ffcc3b652,350_375,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_5,ndipo zitsulo zoikiwa zija zinali kugwira nchito ndipo inali imodzi mwa  malo atatu amene anaikidwa mu dziko lino,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_5_350_375.wav,9.215
NM,M,Spk8,U_0ffcc3b652,350_375,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_6,siungathe ku cipedza mu laibulale yocedwa astor,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_6_350_375.wav,4.61
NM,M,Spk8,U_0ffcc3b652,350_375,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_7,anali mweenye amene chithunzi ca kuda cake cidaonekera mwadzidzidzi pa khungu lace,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_7_350_375.wav,8.51
NM,M,Spk8,U_0ffcc3b652,350_375,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_8,wopelekedzayo anathandidzira kuwalowetsa onsewo nalowa iye yekha mwansanga,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_8_350_375.wav,9.005
NM,M,Spk8,U_0ffcc3b652,350_375,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_9,ku zokhuzana ndi zaka zace ndi dzina ya abwana ace zolankhula za yakobo zinasiyana penapace ndinkhani yotsatsa malonda,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_9_350_375.wav,12.17
NM,M,Spk8,U_0ffcc3b652,350_375,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_10,kunali kukaana kwapamodzi pa ici ndi zina zace zimene iye anamatsulitra,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_10_350_375.wav,6.56
NM,M,Spk8,U_0ffcc3b652,350_375,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_11,ai ai ai totty ug nyowetsani mapadzi ake anatero poyser ali kutenga nsimbi zace,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_11_350_375.wav,10.43
NM,M,Spk8,U_0ffcc3b652,350_375,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_12,usapite ndikunenetsa kuti utsiku uno ndi wotsekemera,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_12_350_375.wav,5.0
NM,M,Spk8,U_0ffcc3b652,350_375,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_13,iyo si ncito yaikulu ku munthuamene amathamanga kuno ndakhala ndikupita ku walale ndikubwera,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_13_350_375.wav,9.47
NM,M,Spk8,U_0ffcc3b652,350_375,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_14,bartley anawelama natenga dzanja lace kuuika m'manja mwake ali kupsopsyona pa kamwa pace ndi maso ace otoopa ndiponso onyowa,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_14_350_375.wav,14.494
NM,M,Spk8,U_0ffcc3b652,350_375,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_15,cinthu cacikulu cimene angathe kunena ndi cakuti anali atatumidwa ndi ena,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_15_350_375.wav,8.345
NM,M,Spk8,U_0ffcc3b652,350_375,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_16,ayenera kusamalira malo ocitilako ma opaleshoni kopotsa kupambane mmene anali kusungilako,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_16_350_375.wav,8.045
NM,M,Spk8,U_0ffcc3b652,350_375,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_17,ici iye ananena kuti ndi kusungidwa bwino kwa alendo zoona ndipo sindidziwa ngati kuti mwina sindinagwirizane naye pa ico,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_17_350_375.wav,12.455
NM,M,Spk8,U_0ffcc3b652,350_375,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_18,ndipemphere cipinda ca mkulu wa apolisi mwana iwe mwansanga,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_18_350_375.wav,7.805
NM,M,Spk8,U_0ffcc3b652,350_375,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_19,iye anazimvetsera napeza cinsalu cakuda ca mfitiyo wopelekedzayo anakhala ndi mantha kopoosa,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_19_350_375.wav,13.01
NM,M,Spk8,U_0ffcc3b652,350_375,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_20,kotero azakuphunzitsani njira za cidule zoceepa kutacha m'mawa,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_20_350_375.wav,6.455
NM,M,Spk8,U_0ffcc3b652,350_375,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_21,mwatilandila ndi ulemu onsewo ndi citsamaliro cabwino zimene mkhalidwe wanu ku mangalande udziwikilamo,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_21_350_375.wav,10.34
NM,M,Spk8,U_0ffcc3b652,350_375,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_22,kodi tikudziwitsitsa phiri pamene sitinadziwe bwino lomwe nyumba imene tikhalamo,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_22_350_375.wav,7.37
NM,M,Spk8,U_0ffcc3b652,350_375,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_23,wina aliyense mu cipinda anali ololedwa kutuluka indetu bambo,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_23_350_375.wav,8.12
NM,M,Spk8,U_0ffcc3b652,350_375,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_24,kwa ine ukukhala wolankhula-lankhula tunkhani unc anatero wa zamatsenga amene anasangalala ndi zomwe anauzidwa,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_24_350_375.wav,12.5
NM,M,Spk8,U_0ffcc3b652,350_375,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_25,ndine okondwera poti wacikonda anatero wylder akusekalapo  mwapangang'ono atapititsa dzanja lake pamwamba pa mapewa ace,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_25_350_375.wav,12.98
NM,M,Spk8,U_0ffcc3b652,375_400,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_1,conde osati madzina aianatero holmes pamene tinagogoda pa chitseko ca gilhrist,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_1_375_400.wav,8.045
NM,M,Spk8,U_0ffcc3b652,375_400,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_2,sindidziwa za wina aliyense amene angacite zinthu mokomera iye,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_2_375_400.wav,6.68
NM,M,Spk8,U_0ffcc3b652,375_400,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_3,wotsogolera mpingo sanapemphe chiphunzitso ca cipembedzo kumva zophunzitsidwa kumeneko,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_3_375_400.wav,9.542
NM,M,Spk8,U_0ffcc3b652,375_400,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_4,kukhuzana ndi nkhani ya ukabwalala wanga umene ndinabela,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_4_375_400.wav,7.429
NM,M,Spk8,U_0ffcc3b652,375_400,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_5,panthawi yomweyo mbuzi inalumpha nathawa atsilikali  ndi mutu wowerama anathamangira kwa a boolooroo,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_5_375_400.wav,10.88
NM,M,Spk8,U_0ffcc3b652,375_400,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_6,malamulo amene ali pakati pathu ndi ofanana ndi aja omwe analiko kale,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_6_375_400.wav,7.61
NM,M,Spk8,U_0ffcc3b652,375_400,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_7,kukufunsani mafunso ambiri inu ndikhulupilira cingakhale cinthu cosakuyenelani,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_7_375_400.wav,7.34
NM,M,Spk8,U_0ffcc3b652,375_400,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_8,kodi siuzathamangira mnyumbamo ndi kuona ngati malita kusungako mmdzakazi/wotumikira mmodzi kapena awiri,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_8_375_400.wav,12.455
NM,M,Spk8,U_0ffcc3b652,375_400,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_9,ndipo ndi ika olonda pa inu nonse mu nyumbamo,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_9_375_400.wav,7.025
NM,M,Spk8,U_0ffcc3b652,375_400,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_10,thamanga mobwelera kumweko uncas ndipo undibweletsere ukuulu wa wa mendo ya oimba,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_10_375_400.wav,9.485
NM,M,Spk8,U_0ffcc3b652,375_400,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_11,kudziwika a timaeus aonetsa kumbadwa ndi mwapang'ono cifukwa ca,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_11_375_400.wav,6.575
NM,M,Spk8,U_0ffcc3b652,375_400,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_12,paulo akunenetsa kuti atumwi aboza (onyenga) sanaitanidwe kapena kutumidwa ndi anthu kapena muntrhuy,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_12_375_400.wav,15.605
NM,M,Spk8,U_0ffcc3b652,375_400,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_13,kodi ndani emwe anakuphunzitsa kukolopa pansi ndingakonde kudziwa,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_13_375_400.wav,7.49
NM,M,Spk8,U_0ffcc3b652,375_400,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_14,ciyambi cace cinali ka cilombo kamatenda ka kang'ono kambeu kopanda phindu kamene sikanaganidzilidwe kuti mwina kangayambitse ndale,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_14_375_400.wav,14.72
NM,M,Spk8,U_0ffcc3b652,375_400,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_15,kodi uganiza kuti coyelekedzera cija cinali ndendende ndi cinthu cimodzi-modzico,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_15_375_400.wav,7.126
NM,M,Spk8,U_0ffcc3b652,375_400,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_16,ngati kuti ali pafupi pa famu pano tinghathe kumuitana mu mphindi imodzi,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_16_375_400.wav,8.9
NM,M,Spk8,U_0ffcc3b652,375_400,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_17,mwatsoka ndakhala ndikulira kotero kuti ndicapatali kuti ndingathe kukondedwa,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_17_375_400.wav,8.9
NM,M,Spk8,U_0ffcc3b652,375_400,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_18,naomi anawalata ndi cala cake capakati pa mwaukali ngati kuti mwina alimi aja acinyamata awiri anali ana acicepeele awiri,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_18_375_400.wav,14.09
NM,M,Spk8,U_0ffcc3b652,375_400,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_19,anatseka dzenera ngati mwina mpepo ndiyolema,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_19_375_400.wav,6.425
NM,M,Spk8,U_0ffcc3b652,375_400,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_20,pa mayambidwe sindinadziwe njira yoyambira,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_20_375_400.wav,6.2
NM,M,Spk8,U_0ffcc3b652,375_400,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_21,koma mau owongezera pa ulendo wonse,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_21_375_400.wav,5.645
NM,M,Spk8,U_0ffcc3b652,375_400,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_22,osati cifukwa ca kalilole kapena ufumu kapena ubwino wathu koma pa macimo athu,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_22_375_400.wav,10.784
NM,M,Spk8,U_0ffcc3b652,375_400,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_23,choncho mita ya edisoni imene iona pa za magetsi sili kugwilitsidwa nchito ngakhale kuti ili ndi zokoma zabwino,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_23_375_400.wav,12.927
NM,M,Spk8,U_0ffcc3b652,375_400,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_24,maganizo amenewa anandikwiitsa tsiku lonse ndipo kulingalira kwanga sikunathe kwa maola ambiri pomwe ntagona,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_24_375_400.wav,11.27
NM,M,Spk8,U_0ffcc3b652,375_400,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_25,koma mtengo sunakondwere konse unakura  ndi kukura ndipo unabiliwira nthawi ya dzinja ndi chilimwe,Nyanja_NM_Spk8_U_0ffcc3b652_Utterance_25_375_400.wav,12.08
NM,M,Spk1,U_240c657e01,25_50,Nyanja_NM_Spk1_U_240c657e01_Utterance_1,palibe kuda nkhawa za mayendedwe a nthawi zaimai azasatilapo,Nyanja_NM_Spk1_U_240c657e01_Utterance_1_25_50.wav,22.595
